"job_id","input_path","array","field","value","label","quote_text"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Ingredion","On October 2, 2014, Penford received a letter from Ingredion regarding its indication of interest and increasing the proposed price to $19.00 per share of outstanding Penford capital stock on a fully diluted basis."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","bid_claims","proposal_scope","whole_company","Party A","Later on October 14, 2014, Party A provided a formal letter with its indication of interest with respect to an acquisition of the Company at a price of $16.00 per share, citing increased volatility in the markets as the reason for the decrease in the offer price."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","Ingredion","On July 17, 2014, Mr. Malkoski and Ms. Gordon met for lunch, during which meeting Ms. Gordon advised Mr. Malkoski of Ingredion’s interest in acquiring Penford."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","mutual_or_process","Penford and Ingredion","Subsequently, Penford and Ingredion executed a Secrecy Agreement, effective as of July 20, 2014, providing for limited exchange of confidential information and obligating the companies to keep their discussions confidential in order to facilitate the providing of confidential information of Penford to Ingredion."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","Penford board of directors","Following discussion among the board members, the board members present at the meeting unanimously directed management to proceed with further investigation and development of the proposal from Ingredion."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","mutual_or_process","Penford and Ingredion","On August 21, 2014, Ingredion and Penford executed a nondisclosure and standstill agreement that superseded the prior Secrecy Agreement."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","Penford board of directors","The board also authorized management and Deutsche Bank to proceed with the market check process as described at the meeting."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","Deutsche Bank","Throughout early- to mid-September, in accordance with the board’s authorization, Deutsche Bank contacted six potential strategic counterparties in the same or similar industries to gauge initial interest regarding a potential transaction with Penford."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","mutual_or_process","Party C","On September 15, 2014, Penford and Party C executed a nondisclosure and standstill agreement, which included standard confidentiality restrictions and a standstill provision that automatically expired upon the public announcement of the entering into a definitive agreement for a sale of 50% or more of the capital stock of Penford"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","mutual_or_process","Party D","On September 23, 2014, Penford and Party D executed a nondisclosure and standstill agreement, which included standard confidentiality restrictions and a standstill provision that automatically expired upon the public announcement of the entering into a definitive agreement for a sale of 50% or more of the capital stock of Penford."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","mutual_or_process","Party A","On September 30, 2014, Penford and Party A executed a nondisclosure and standstill agreement, which included standard confidentiality restrictions and a standstill provision that automatically expired upon the public announcement of the entering into a definitive agreement for a sale of 50% or more of the capital stock of Penford"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","Ingredion","On October 2, 2014, Penford received a letter from Ingredion regarding its indication of interest and increasing the proposed price to $19.00 per share of outstanding Penford capital stock on a fully diluted basis."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","target","Penford board of directors","After further discussion, with input from Deutsche Bank, the directors present at the board meeting unanimously directed management to proceed to negotiate and finalize a definitive agreement with Ingredion."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part1__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part1.json","event_claims","initiation_side","bidder","Party A","Later on October 14, 2014, Party A provided a formal letter with its indication of interest with respect to an acquisition of the Company at a price of $16.00 per share, citing increased volatility in the markets as the reason for the decrease in the offer price."
"job_id","input_path","array","field","value","label","quote_text"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part2.json","actor_claims","actor_class","f","Deutsche Bank","Deutsche Bank then reviewed with the board the key terms of the proposed transaction and the process that the Company followed after it was first contacted by Ingredion, including the market check process."
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part2.json","bid_claims","proposal_scope","whole_company","Ingredion","Ingredion had confirmed that it desired to promptly enter into the merger agreement and that the purchase price per share, on a fully diluted basis, remained at $19.00 per share"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W1_SALE_PROCESS__w1_sale_process_part2__medium__r1","inputs/penford/W1_SALE_PROCESS/w1_sale_process_part2.json","event_claims","initiation_side","bidder","Ingredion","the process that the Company followed after it was first contacted by Ingredion, including the market check process"
"job_id","input_path","array","field","value","label","quote_text"
"job_id","input_path","array","field","value","label","quote_text"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","actor_claims","actor_class","s","SEACOR","SEACOR"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","actor_claims","actor_class","f","Deutsche Bank","Deutsche Bank as the Company’s financial advisor"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","drop_agency","bidder","Mr. Behrens","On August 12, 2014, Mr. Hatfield discussed the Ingredion indication of interest with Mr. Behrens to determine if SEACOR was interested in acquiring the Company. Mr. Behrens stated that SEACOR was not interested in participating in any potential sale process at that time"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","drop_agency","bidder","Mr. Behrens","Mr. Behrens confirmed that SEACOR was not interested in participating in any potential sale process at that time"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","drop_reason","withdrew","Mr. Behrens","On August 12, 2014, Mr. Hatfield discussed the Ingredion indication of interest with Mr. Behrens to determine if SEACOR was interested in acquiring the Company. Mr. Behrens stated that SEACOR was not interested in participating in any potential sale process at that time"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","drop_reason","withdrew","Mr. Behrens","Mr. Behrens confirmed that SEACOR was not interested in participating in any potential sale process at that time"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Mr. Hatfield","Mr. Hatfield decided to utilize the Executive Committee to discuss recent developments, due to the Executive Committee’s ability to meet with little advance notice and the authority vested in this committee under the Company’s bylaws"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Executive Committee of the Penford board","on July 22, 2014, Mr. Lawlor, as secretary of the Company, provided notice of a meeting of the Executive Committee of the Penford board for the purpose of discussing, among other things, recent Schedule 13D filings, including the SEACOR Filing and strategic developments, including the discussions with Ingredion"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Executive Committee of the Penford board","On July 24, 2014, the Executive Committee of the Penford board held a telephonic meeting, at which all members of the Executive Committee, as well as certain other directors, members of Penford’s management and representatives of Perkins Coie LLP (referred to as Perkins Coie), Penford’s legal counsel, were present"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Executive Committee of the Penford board","the Executive Committee directed management to proceed to retain Deutsche Bank as the Company’s financial advisor and to advise on shareholder matters and to evaluate strategic alternatives, and directed management to negotiate a suitable engagement letter"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Executive Committee","On August 11, 2014, the Executive Committee met with members of management and representatives of each of Perkins Coie and Deutsche Bank, at which meeting they discussed Ingredion’s indication of interest received on August 10"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Executive Committee","the Executive Committee unanimously determined that it would be in the best interests of the Company and its shareholders to proceed with further review and investigation of Ingredion’s indication of interest to acquire Penford"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Executive Committee","since SEACOR had been identified by Penford’s financial advisor as a potential counterparty, the Executive Committee determined that Mr. Hatfield should promptly contact Mr. Behrens, the SEACOR representative on the board, to discuss whether SEACOR had an interest in acquiring the Company"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Executive Committee","The Executive Committee indicated that if SEACOR did have such an interest, Mr. Behrens should recuse himself from future board discussions related to a possible sale process due to the potential conflict between Mr. Behrens’ duties to the Company’s shareholders and his duties to SEACOR"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Mr. Behrens","On August 12, 2014, Mr. Hatfield discussed the Ingredion indication of interest with Mr. Behrens to determine if SEACOR was interested in acquiring the Company. Mr. Behrens stated that SEACOR was not interested in participating in any potential sale process at that time"
"stage2__penford__EXPANDED_CLAIM_ONLY_P8__W2_MULTI_REGION__w2_committee_or_conflict__medium__r1","inputs/penford/W2_MULTI_REGION/w2_committee_or_conflict.json","event_claims","initiation_side","target","Mr. Behrens","Prior to engaging in substantive discussions, Mr. Hatfield requested that Mr. Behrens confirm the position of SEACOR with respect to a potential transaction with Penford"
